,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t20,similar_triples
1893,14279,10,399,True,140.0,315,302,137,298,487,353,1.2452659631723535,1,618
1894,12682,2,485,False,1.0,1,1,1,1,1,1,1.0,0,3
1895,12682,2,485,True,271.0,254,143,474,182,179,291,0.9635786454901952,0,2502
1896,4065,14,800,False,1.0,1,1,1,1,1,1,1.0,0,3
1897,4065,14,800,True,1081.0,59,42,55,49,54,93,0.5268265647171041,-1,184
1898,9163,8,1768,False,29.0,33,23,32,44,32,36,1.0000000000525575,0,0
1900,2186,20,1870,False,4.0,4,3,3,4,4,4,1.0,0,1
1901,2186,20,1870,True,63.0,328,105,206,447,555,327,1.3162669000046177,1,27
1902,225,10,1234,False,2.0,2,4,1,1,1,2,1.0,0,3
1903,225,10,1234,True,17.0,243,438,134,120,201,322,1.0000271301205612,0,230
1904,4106,33,3942,False,1.0,1,1,1,1,1,1,1.0,0,0
1905,4106,33,3942,True,1.0,1,1,1,1,1,1,1.0,0,0
1906,1970,3,23,False,1.0,1,1,1,1,1,1,1.0,0,0
1907,1970,3,23,True,2.0,2,1,3,2,1,1,1.0,0,817
1908,10668,22,617,False,95.0,24,20,34,27,29,10,0.9999999975941104,0,0
1910,12686,11,168,False,1.0,1,1,1,1,1,1,1.0,0,2
1911,12686,11,168,True,1268.0,1274,965,1011,1137,844,2411,1.000011714561386,0,2346
1912,10811,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0
1913,10811,11,168,True,108.0,44,92,28,60,17,22,0.9641789582924708,0,2346
1914,5159,2,291,False,3.0,2,3,1,1,2,3,0.9904271867895178,0,7
1915,5159,2,291,True,172.0,41,34,22,23,53,72,0.9999558769395052,0,521
1916,1113,23,7793,False,244.0,111,60,187,9,240,59,0.12166352162121,-1,3
1917,1113,23,7793,True,215.0,55,34,76,7,127,32,0.3846236671704193,-1,0
1918,2704,2,9423,False,156.0,235,125,246,459,195,149,1.0000212075982156,0,11
1919,2704,2,9423,True,2429.0,5189,2131,6755,6620,6433,4006,1.3434783837332254,1,18
1920,15431,0,11532,False,5311.0,455,276,251,411,444,895,0.1818148760923701,-1,4
1921,15431,0,11532,True,693.0,254,139,147,231,340,412,0.9090628101578816,0,1
1922,5340,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0
1923,5340,11,168,True,145.0,180,122,78,122,304,274,1.0000716792791664,0,2346
1924,14886,15,1076,False,1.0,2,2,2,1,2,2,1.0998603351955307,0,3
1925,14886,15,1076,True,36.0,69,28,77,43,51,146,1.000054378873501,0,34
1926,16566,27,3337,False,45.0,2,1,5,1,3,2,0.9999207444989612,0,0
1928,14195,2,5,False,1.0,1,1,1,1,1,1,1.0,0,2
1929,14195,2,5,True,1467.0,730,929,922,1097,424,278,0.7820055365686944,-1,3746
1930,8218,22,4426,False,12.0,45,21,29,26,99,49,1.3094742371733783,1,0
1931,8218,22,4426,True,508.0,1277,290,179,339,3827,1748,1.0000367346938777,0,1
1932,10339,27,3365,False,1.0,2,2,1,3,1,1,1.4150943396226416,1,0
1933,10339,27,3365,True,46.0,35,55,32,51,31,4,0.999999999131158,0,33
1934,7004,2,599,False,19.0,5,6,5,7,4,5,0.6965763476844702,-1,7
1935,7004,2,599,True,8278.0,45,31,24,43,12,115,0.1322326654430877,-1,170
1936,16271,15,1378,False,1.0,1,1,2,1,1,1,1.0,0,0
1937,16271,15,1378,True,46.0,26,7,98,5,12,6,0.9999901366094728,0,78
1938,5042,2,337,False,1.0,1,1,1,1,1,1,1.0,0,3
1939,5042,2,337,True,78.0,352,948,142,474,121,73,1.4278549429108074,1,2178
1940,10976,14,552,False,1.0,2,2,2,2,2,1,1.12890625,0,0
1941,10976,14,552,True,79.0,71,21,66,213,43,13,0.9999993700016274,0,628
1942,841,5,1585,False,2.0,1,1,1,2,1,1,0.9999999953483651,0,1
1943,841,5,1585,True,496.0,1020,541,340,2036,861,1324,1.915020172458248,1,95
1944,8607,0,10721,False,1418.0,2560,1042,1914,1012,2054,6778,1.333322227036673,1,4
1945,8607,0,10721,True,259.0,538,275,423,161,518,1311,1.0000000037499666,0,0
1946,11391,2,337,False,3.0,1,1,1,1,1,1,0.963284810614052,0,7
1947,11391,2,337,True,328.0,165,41,284,151,116,233,0.7904298790525952,-1,2178
1948,14290,2,83,False,2.0,3,2,2,3,3,3,1.0125760980592442,0,3
1949,14290,2,83,True,7761.0,912,449,840,1031,1173,1067,0.2036308972497447,-1,2455
1950,171,27,694,False,4.0,4,4,3,3,2,6,1.0,0,0
1951,171,27,694,True,2537.0,1090,1107,473,523,646,2701,0.0781243896532058,-1,62
1952,2998,2,286,False,1.0,1,1,1,1,1,1,1.0,0,6
1953,2998,2,286,True,615.0,1840,1244,1619,2142,2543,1650,1.2185561101584763,1,2308
1954,7109,2,291,False,2.0,3,4,5,3,2,1,1.1638827118994672,0,3
1955,7109,2,291,True,170.0,611,1236,594,383,540,302,2.2505526229996327,1,521
1956,351,2,131,False,48.0,32,41,32,28,39,22,0.9999789040271152,0,21
1957,351,2,131,True,552.0,2436,2654,1543,1942,3882,2159,1.4262307360551558,1,443
1958,2313,2,313,False,1.0,2,1,5,2,2,1,1.1071623608485612,0,2
1959,2313,2,313,True,328.0,1844,1580,4150,712,2119,657,1.656915956430375,1,2324
1960,11641,2,313,False,2.0,2,1,2,1,2,2,1.0,0,3
1961,11641,2,313,True,1488.0,2816,1114,4687,2537,2117,3627,1.191276033921673,0,2324
1962,7328,13,653,False,2.0,1,1,1,1,1,1,0.7838386327712537,-1,0
1963,7328,13,653,True,1087.0,524,665,513,773,351,319,0.7469404594234305,-1,227
1964,795,7,1389,False,1.0,1,1,1,1,1,1,1.0,0,22
1965,795,7,1389,True,1.0,1,1,1,1,1,1,1.0,0,81
1966,14467,2,286,False,5.0,7,7,6,7,8,8,1.2208646616541354,1,7
1967,14467,2,286,True,1887.0,2836,2420,2660,2725,2710,3666,1.2421516435442448,1,2308
1968,11505,3,1903,False,24.0,23,10,71,11,10,11,0.9999999990735648,0,0
1969,11505,3,1903,True,2814.0,2321,908,5832,1359,1912,1596,0.976818134556526,0,87
1970,2042,2,1036,False,264.0,55,62,59,43,57,56,0.882142714381381,0,11
1971,2042,2,1036,True,8022.0,860,1763,562,288,592,1095,0.1135810630023919,-1,83
1972,13145,3,1245,False,13.0,1,1,1,1,1,1,0.5905423939668057,-1,2
1973,13145,3,1245,True,87.0,1,2,1,1,1,2,0.6408193175313859,-1,13
1974,15950,3,87,False,1.0,1,1,1,1,1,1,1.0,0,0
1975,15950,3,87,True,1947.0,2,4,2,1,2,2,0.5998098951205438,-1,1659
1976,16641,4,758,False,3.0,5,4,6,2,5,10,1.1326829225404045,0,2
1977,16641,4,758,True,516.0,917,822,812,284,948,1721,1.132789642530267,0,151
1978,12577,15,16515,False,268.0,30,17,14,22,46,50,0.7546976865891071,-1,1
1979,12577,15,16515,True,1493.0,391,166,129,114,789,759,0.7546472050270664,-1,12
1980,370,7,2945,False,1.0,2,5,1,1,1,1,1.0010189642570382,0,19
1981,370,7,2945,True,1.0,1,1,1,1,1,1,1.0,0,4
1982,14448,2,141,False,30.0,13,17,12,9,6,20,0.9821096191567432,0,9
1983,14448,2,141,True,2715.0,2966,3845,2289,1963,2308,4424,1.0617930400416715,0,1524
1984,16698,11,168,False,2.0,2,3,3,1,2,1,1.0,0,2
1985,16698,11,168,True,4139.0,2882,818,3284,3599,1794,4914,0.8556687124066988,0,2346
1986,5433,3,229,False,2.0,1,1,1,1,1,1,0.7846788816882536,-1,0
1987,5433,3,229,True,960.0,26,19,20,23,34,36,0.7014973799345383,-1,1054
1988,13189,11,344,False,1.0,1,1,1,1,1,1,1.0,0,0
1989,13189,11,344,True,36.0,23,9,11,31,24,38,0.9999753853787132,0,1206
1990,8874,4,14924,False,62.0,47,65,24,42,63,40,0.99998428214336,0,1
1991,8874,4,14924,True,317.0,416,898,81,332,549,219,1.0769291182085563,0,5
1992,9937,1,3360,False,48.0,2,3,2,2,2,2,0.7946487846801915,-1,3
1993,9937,1,3360,True,193.0,6,5,7,4,5,8,0.7949430988628429,-1,16
1994,2566,7,87,False,1.0,1,1,1,1,1,1,1.0,0,34
1995,2566,7,87,True,1.0,3,2,2,2,5,2,1.0372207838703598,0,172
1996,872,2,814,False,17.0,2,2,3,2,2,2,0.4293314030966431,-1,2
1997,872,2,814,True,770.0,123,123,165,147,93,89,0.9147960258943016,0,156
1998,1669,2,139,False,1.0,1,1,1,1,1,1,1.0,0,5
1999,1669,2,139,True,756.0,87,95,149,9,38,144,0.5327489450603266,-1,2927
2000,13466,2,337,False,1.0,1,1,1,1,1,1,1.0,0,5
2001,13466,2,337,True,661.0,222,240,90,180,389,209,0.6596074488422828,-1,2178
2002,15479,17,1868,False,28.0,30,42,43,12,17,35,1.000000000000019,0,1
2003,15479,17,1868,True,1157.0,1034,1092,1932,171,570,1403,0.999999995384988,0,18
2004,11506,2,534,False,1.0,1,1,1,1,1,1,1.0,0,5
2005,11506,2,534,True,17.0,139,154,86,154,154,148,1.5764605612204845,1,631
2006,15010,5,281,False,1.0,1,1,1,1,1,1,1.0,0,1
2007,15010,5,281,True,511.0,1085,373,2099,901,394,1658,1.3744675003435485,1,206
2008,4697,10,3950,False,5.0,3,4,2,4,2,4,0.9999820331822288,0,5
2009,4697,10,3950,True,145.0,66,85,61,59,32,94,0.7764937425708958,-1,87
2010,13210,3,229,False,2.0,2,2,2,2,2,2,1.0,0,0
2011,13210,3,229,True,903.0,401,445,79,200,214,1068,0.8669667617518682,0,1054
2012,3017,2,286,False,5.0,1,1,1,2,2,1,0.4172125091225573,-1,7
2013,3017,2,286,True,6854.0,670,457,487,527,1493,384,0.4025593944515305,-1,2308
2014,390,22,354,False,1.0,1,1,1,1,1,1,1.0,0,0
2015,390,22,354,True,73.0,174,80,286,125,194,183,1.265518312326209,1,443
2016,1799,7,5830,False,1.0,1,1,1,1,1,3,1.0,0,89
2017,1799,7,5830,True,1.0,1,1,1,1,1,1,1.0,0,30
2018,7397,3,729,False,8.0,3,3,3,3,4,4,0.6345082495106629,-1,0
2019,7397,3,729,True,5692.0,1083,1805,513,226,2598,274,0.6554432015777598,-1,234
2020,1289,2,1965,False,43.0,33,44,49,25,15,30,0.9999999976119286,0,10
2021,1289,2,1965,True,9715.0,1740,3117,3163,625,505,1288,6.985347672512911e-06,-1,187
2022,2577,2,278,False,1.0,3,4,3,3,3,3,1.7746478873239435,1,7
2023,2577,2,278,True,242.0,2273,1317,2722,2493,2786,2048,1.7252261641638351,1,4431
2024,9275,14,552,False,1.0,1,1,1,1,1,1,1.0,0,1
2025,9275,14,552,True,28.0,175,172,88,259,150,208,2.049435316196948,1,628
2026,12072,22,1407,False,1.0,1,1,1,1,1,1,1.0,0,0
2027,12072,22,1407,True,53.0,7,3,4,3,20,3,0.3409457967522376,-1,28
2028,10784,6,239,False,74.0,20,2,13,4,79,1,0.999993412745966,0,0
2029,10784,6,239,True,1067.0,828,196,574,87,3200,83,0.8108108108108109,0,27
2030,1990,3,299,False,3.0,1,2,1,1,1,1,0.6761928735821142,-1,1
2031,1990,3,299,True,2801.0,247,316,293,206,257,164,0.7285573023348908,-1,261
2032,9774,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0
2033,9774,5,13,True,4800.0,2204,2121,2394,1665,2358,2483,0.9456703069911429,0,593
2034,8011,2,518,False,9.0,5,3,6,6,6,2,0.8655147093286799,0,4
2035,8011,2,518,True,708.0,680,372,407,915,1440,264,0.99999999917917,0,564
2036,16720,2,1014,False,15.0,2,2,2,2,1,4,0.3386406924484301,-1,4
2037,16720,2,1014,True,2880.0,135,68,159,98,35,317,0.4897693737698763,-1,628
2038,6803,2,286,False,1.0,1,1,1,2,1,1,1.0,0,2
2039,6803,2,286,True,6968.0,1645,2786,1934,1686,736,1083,0.4634017733527307,-1,2308
2040,1993,24,7422,False,3.0,2,3,3,2,2,2,0.9999999987479008,0,0
2041,1993,24,7422,True,687.0,633,299,1504,711,52,600,0.4693983152889399,-1,35
2044,12951,2,1965,False,16.0,1,1,1,1,2,1,0.3795584364379711,-1,2
2045,12951,2,1965,True,1398.0,4,2,2,11,2,3,0.5947354611964065,-1,187
2046,5726,2,337,False,2.0,2,1,3,3,2,2,1.0,0,2
2047,5726,2,337,True,596.0,1349,1084,777,1414,1815,1656,1.540721754080232,1,2178
2048,12911,11,47,False,1.0,1,1,1,1,1,1,1.0,0,0
2049,12911,11,47,True,588.0,10,6,7,14,18,4,0.6001594908524146,-1,525
2050,12091,16,2672,False,1.0,1,1,1,1,1,1,1.0,0,0
2052,13035,0,16465,False,5041.0,736,151,239,527,247,2515,0.3529287195400244,-1,5
2053,13035,0,16465,True,320.0,151,37,38,118,33,530,0.9999999999999092,0,1
2054,16408,2,286,False,1.0,1,2,1,1,2,1,1.0,0,3
2055,16408,2,286,True,848.0,1636,2254,693,1015,1489,2729,1.1052248954959838,0,2308
2056,16432,22,475,False,1.0,1,1,1,1,1,1,1.0,0,0
2057,16432,22,475,True,22.0,7,4,3,13,8,5,0.7374268697905606,-1,241
2058,7433,10,135,False,1.0,1,1,1,1,1,1,1.0,0,0
2059,7433,10,135,True,11.0,8,10,10,7,4,7,0.9999999999998652,0,242
2060,13675,4,4888,False,9.0,2,1,3,2,2,4,0.9647045789875144,0,3
2061,13675,4,4888,True,1293.0,102,20,56,80,29,326,0.6949330638337139,-1,33
2062,6713,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0
2063,6713,14,288,True,467.0,55,27,98,51,57,44,0.8137746511920904,0,2440
2064,6905,2,139,False,1.0,1,1,1,1,1,1,1.0,0,7
2065,6905,2,139,True,69.0,84,220,14,16,147,22,1.0000088499895206,0,2927
2067,5711,13,4485,True,1240.0,2335,583,3060,133,7001,896,1.0176438596491229,0,1
2068,9044,2,59,False,4.0,2,2,2,2,2,2,0.7588123896272887,-1,13
2069,9044,2,59,True,74.0,104,337,44,9,86,46,1.0000165350889505,0,886
2070,15980,4,4810,False,6.0,5,6,5,5,5,5,0.9999999927971536,0,0
2071,15980,4,4810,True,8.0,64,126,38,51,66,40,1.3258205502414384,1,7
2072,171,2,493,False,12.0,13,6,12,8,20,18,1.0282926829268293,0,4
2073,171,2,493,True,3498.0,1211,919,897,720,1167,2352,0.6644994403736317,-1,330
2074,15576,13,4198,False,84.0,39,9,112,55,11,7,0.999999999090517,0,0
2076,14718,9,1166,False,1.0,1,1,1,1,1,1,1.0,0,1
2077,14718,9,1166,True,1.0,1,1,1,1,1,1,1.0,0,16
2078,2595,2,224,False,3.0,1,1,1,1,1,1,0.8127876276187906,0,4
2079,2595,2,224,True,364.0,235,246,226,394,172,139,0.9801178364094488,0,908
2080,11205,2,2132,False,85.0,138,356,28,140,49,118,1.000061582050371,0,3
2082,2704,2,278,False,1.0,1,1,1,1,1,1,1.0,0,11
2083,2704,2,278,True,122.0,539,253,1172,252,812,207,1.243942202596124,1,4431
2084,9047,2,102,False,1.0,1,1,1,1,1,2,1.0,0,3
2085,9047,2,102,True,5588.0,44,14,51,28,59,69,0.3330394714285902,-1,1791
2086,5607,2,2256,False,23.0,6,9,6,7,3,7,0.5863665732637995,-1,8
2087,5607,2,2256,True,6285.0,605,1510,361,217,423,515,0.3431417717773014,-1,563
2088,7317,2,2195,False,100.0,14,18,7,13,17,13,0.9074511247711344,0,5
2089,7317,2,2195,True,147.0,177,267,105,94,304,114,1.0000062915104844,0,78
2090,10004,16,69,False,1.0,1,1,1,1,1,1,1.0,0,0
2091,10004,16,69,True,367.0,3,6,1,4,2,4,1.0,0,34
2092,2785,13,556,False,1.0,1,1,1,1,1,1,1.0,0,0
2093,2785,13,556,True,12.0,8,5,11,7,10,8,0.853911169778497,0,7
2094,12708,3,117,False,2.0,1,1,1,1,1,1,0.7418302373309477,-1,1
2095,12708,3,117,True,12.0,29,35,31,29,34,18,1.0000172607727713,0,211
2096,1714,1,9920,False,9.0,1,1,1,1,1,1,0.6386532091391148,-1,29
2097,1714,1,9920,True,22.0,1,1,1,1,2,1,0.6464957478423233,-1,23
2098,10893,10,399,False,1.0,1,1,1,1,2,1,1.0,0,1
2099,10893,10,399,True,100.0,336,261,401,364,357,298,1.2957146763856229,1,618
2100,13399,2,1248,False,23.0,5,6,4,3,7,4,0.6614016571047431,-1,3
2101,13399,2,1248,True,2834.0,182,292,84,134,288,113,0.6571348005817579,-1,170
2102,5202,2,102,False,7.0,2,3,2,2,2,2,0.7758175650271009,-1,6
2103,5202,2,102,True,1592.0,292,194,93,343,235,595,0.6820683538166743,-1,1791
2104,16416,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
2105,16416,3,31,True,1366.0,205,348,83,129,215,249,0.7495225978424518,-1,4666
2106,9149,10,2060,False,16.0,3,1,3,2,5,2,0.6860855182431524,-1,4
2107,9149,10,2060,True,285.0,53,10,43,56,110,45,0.6630095197712074,-1,93
2108,1408,4,4058,False,188.0,91,241,14,62,31,109,0.5128304065964586,-1,1
2110,13106,2,955,False,11.0,2,2,2,2,2,2,0.5552749873567828,-1,2
2111,13106,2,955,True,2350.0,54,44,50,27,36,114,0.5572211343973202,-1,162
2112,12174,1,3291,False,2.0,1,1,1,1,1,1,0.4519536710377421,-1,0
2113,12174,1,3291,True,3681.0,49,110,47,28,37,21,0.1552199974498248,-1,81
2114,10456,5,4037,False,2.0,1,1,1,1,1,1,0.999979016109683,0,0
2115,10456,5,4037,True,78.0,41,10,68,17,33,75,0.6803094855088729,-1,77
2116,13133,2,313,False,3.0,1,1,1,1,1,1,0.8062788259678569,0,1
2117,13133,2,313,True,515.0,2651,2405,1897,2597,2825,3529,1.392411348154668,1,2324
2118,13862,13,2022,False,1.0,1,1,1,1,1,1,1.0,0,0
2119,13862,13,2022,True,140.0,85,136,38,98,53,99,0.999980271379752,0,147
2120,2039,2,1103,False,11.0,8,1,7,6,20,4,0.9999769309140386,0,3
2121,2039,2,1103,True,2051.0,1746,10,912,2616,4008,1183,0.9851564551761818,0,584
2122,58,2,337,False,1.0,1,1,1,1,1,1,1.0,0,5
2123,58,2,337,True,69.0,72,83,25,94,47,109,1.0000022470324788,0,2178
2124,14781,2,139,False,1.0,1,1,1,1,1,1,1.0,0,3
2125,14781,2,139,True,201.0,187,164,148,363,155,103,0.9999847384099272,0,2927
2126,11775,2,2256,False,15.0,4,6,4,2,4,4,0.7556994885313663,-1,3
2127,11775,2,2256,True,3237.0,1825,1992,2293,1250,2174,1417,0.6659018216511546,-1,563
2128,983,11,344,False,1.0,1,1,1,1,1,1,1.0,0,0
2129,983,11,344,True,86.0,10,9,12,5,14,10,0.948909557993546,0,1206
2130,9218,2,1419,False,122.0,63,58,74,66,63,54,0.9999524760782086,0,7
2131,9218,2,1419,True,8029.0,5743,4718,8714,5934,5104,4247,0.0187573505827007,-1,177
2132,4176,0,3044,False,2837.0,1312,499,2237,2467,1244,114,0.3999840485396186,-1,18
2133,4176,0,3044,True,960.0,143,33,228,375,76,2,0.9090628093313048,0,2
2134,8301,4,12943,False,184.0,275,205,73,441,233,425,1.0000192347760737,0,1
2135,8301,4,12943,True,4818.0,5295,6251,2270,7297,4791,5868,60.41147132169576,1,9
2136,11305,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
2137,11305,3,31,True,4150.0,54,29,63,85,43,48,0.4402426019996702,-1,4666
2138,14411,2,278,False,1.0,2,1,3,2,3,2,1.5429750662852817,1,3
2140,7379,13,419,False,2.0,1,1,1,1,1,1,0.6066666666666667,-1,0
2141,7379,13,419,True,61.0,15,21,3,4,6,43,0.5120967602430506,-1,39
2142,15640,2,2256,False,38.0,10,8,16,10,10,4,0.999984734285261,0,6
2143,15640,2,2256,True,5669.0,3121,2893,4869,2998,3336,1510,0.7201930224343548,-1,563
2144,7332,2,21,False,9.0,2,2,3,2,2,2,0.6685063328920713,-1,10
2145,7332,2,21,True,2403.0,1082,644,1594,849,742,1581,0.8917538042694064,0,1252
2146,10140,2,518,False,24.0,14,16,11,13,17,12,0.9249150936699588,0,2
2147,10140,2,518,True,1700.0,2185,2999,1950,1425,3109,1443,1.0526198882987454,0,564
2148,16053,2,2256,False,10.0,12,10,21,13,8,10,1.0,0,3
2149,16053,2,2256,True,6356.0,3189,2233,4889,2887,3088,2846,0.5882203587574655,-1,563
2150,14067,9,9322,False,3.0,1,1,1,2,1,1,0.9999999999999818,0,3
2151,14067,9,9322,True,50.0,5,8,4,6,6,2,0.4137711087000987,-1,12
2152,4949,2,313,False,3.0,2,2,2,2,2,1,0.8861082810773581,0,2
2153,4949,2,313,True,755.0,1305,1552,1208,1839,1024,900,1.1195146403825311,0,2324
2154,14176,3,23,False,3.0,1,1,1,2,1,2,0.5358070500927643,-1,1
2155,14176,3,23,True,4571.0,580,614,283,596,385,1024,0.5422119836139959,-1,817
2156,12049,2,59,False,3.0,7,6,6,7,7,7,1.2453670141189717,1,1
2157,12049,2,59,True,339.0,2037,2694,1670,1968,1730,2121,1.5389534610215336,1,886
2158,9002,2,787,False,47.0,27,33,60,12,10,22,0.99998932743909,0,6
2160,14644,2,2923,False,30.0,24,14,22,20,46,17,0.984458626803048,0,6
2161,14644,2,2923,True,56.0,473,31,348,215,1425,347,1.0193141589613923,0,90
2162,7101,3,207,False,1.0,1,1,1,1,1,1,1.0,0,0
2163,7101,3,207,True,14.0,1,1,1,1,1,1,0.828622706402371,0,155
2164,10271,13,12035,False,92.0,3,3,1,5,6,2,0.7831381773189537,-1,0
2165,10271,13,12035,True,4459.0,77,74,19,178,108,8,0.5123194305476941,-1,18
2166,2446,2,7841,False,76.0,40,51,42,26,51,31,0.9999999986815744,0,5
2167,2446,2,7841,True,1249.0,753,745,1022,360,1436,200,0.985146263502777,0,67
2168,6400,11,42,False,1.0,1,1,1,1,1,1,1.0,0,0
2169,6400,11,42,True,85.0,202,219,211,230,131,219,1.0588033938001102,0,615
2170,13411,3,1714,False,4.0,2,2,3,2,2,3,0.5710333009805033,-1,0
2171,13411,3,1714,True,3323.0,10,10,7,13,11,11,0.5650304995638278,-1,51
2172,16535,2,814,False,16.0,1,1,1,1,1,1,0.4195035388592542,-1,3
2173,16535,2,814,True,570.0,31,35,10,17,49,44,0.8462375301505723,0,156
2174,5883,9,87,False,1.0,1,1,1,1,1,1,1.0,0,8
2175,5883,9,87,True,2.0,1,1,1,1,2,2,0.9999999999998546,0,94
2176,5830,7,623,False,1.0,1,1,1,1,1,1,1.0,0,31
2177,5830,7,623,True,5.0,6,1,8,1,5,16,1.000002467699794,0,65
2178,5723,6,10122,False,177.0,31,38,11,18,81,7,0.8108193877851945,0,2
2180,487,2,278,False,1.0,2,1,1,1,4,2,1.1462379832015286,0,2
2181,487,2,278,True,1140.0,3362,4392,1266,3295,3656,4200,1.2813854992650318,1,4431
2182,15480,15,602,False,3.0,2,2,2,2,2,1,0.7466814159292036,-1,0
2183,15480,15,602,True,96.0,30,37,39,42,32,2,0.9999999974637412,0,13
2184,15628,2,485,False,1.0,1,1,1,1,1,1,1.0,0,4
2185,15628,2,485,True,1913.0,158,144,166,253,181,48,0.425359827779704,-1,2502
2186,7892,2,139,False,1.0,1,1,1,1,1,1,1.0,0,4
2187,7892,2,139,True,129.0,56,146,8,50,24,51,0.9052828740085914,0,2927
2188,1687,0,13976,False,5803.0,2398,1242,1717,5821,567,2641,0.3333223019458293,-1,4
2190,1200,15,929,False,3.0,1,1,1,2,2,1,0.6330213840753705,-1,0
2191,1200,15,929,True,61.0,5,3,5,10,4,2,0.5564420341280378,-1,41
2192,14383,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0
2193,14383,3,31,True,702.0,2849,3088,3030,1188,4458,2483,1.4097229533908633,1,4666
2194,15759,2,139,False,1.0,1,1,1,1,1,1,1.0,0,5
2195,15759,2,139,True,245.0,426,621,247,364,164,732,1.2444823321079448,1,2927
2196,4063,21,6460,False,1.0,3,4,3,4,4,2,2.29262137211928,1,0
2197,4063,21,6460,True,54.0,142,239,42,200,162,67,1.000011324189526,0,23
2198,6371,22,6569,False,67.0,183,69,52,736,33,27,1.5465374755192844,1,0
2199,6371,22,6569,True,909.0,2942,2029,2397,8040,1444,798,8.100050000000001,1,1
2200,16895,2,5,False,2.0,2,2,2,2,2,1,1.0,0,2
2201,16895,2,5,True,38.0,861,1157,451,1407,645,643,1.5894677482844453,1,3746
2202,9576,6,111,False,107.0,37,44,40,51,6,42,0.8108230832466592,0,2
2203,9576,6,111,True,218.0,211,609,159,206,29,54,0.999988336253482,0,6
2204,4955,2,3416,False,3.0,16,27,15,16,14,6,2.7819772738243858,1,6
2205,4955,2,3416,True,10.0,220,380,182,246,210,81,1.478518041662604,1,81
2206,16250,3,729,False,18.0,2,2,2,2,2,2,0.6819357941587322,-1,0
2207,16250,3,729,True,11744.0,25,15,42,10,22,34,0.0047762367480313,-1,234
2208,5390,2,313,False,2.0,2,2,2,1,1,2,1.0,0,3
2209,5390,2,313,True,477.0,1016,1042,1063,772,491,1712,1.293119752207122,1,2324
2210,9647,2,286,False,1.0,1,1,1,1,1,1,1.0,0,7
2211,9647,2,286,True,92.0,378,714,365,301,219,293,1.3372721264801015,1,2308
2212,1892,1,766,False,1.0,1,1,1,1,1,1,1.0,0,27
2213,1892,1,766,True,20.0,9,13,8,9,8,7,0.9999981703979328,0,155
2214,14298,18,31,False,1.0,1,1,1,1,1,1,1.0,0,0
2215,14298,18,31,True,90.0,2,1,3,2,1,4,0.8973534482942807,0,975
2216,6250,2,379,False,17.0,11,13,9,7,8,16,0.7276462585034014,-1,6
2217,6250,2,379,True,1275.0,96,176,84,39,55,127,0.7054982461817817,-1,43
2218,2127,3,1695,False,2.0,1,1,1,1,1,1,0.9999929511219956,0,0
2219,2127,3,1695,True,127.0,2,1,3,2,1,1,0.5930943360987564,-1,230
2220,14434,13,368,False,13.0,8,6,4,7,9,12,0.9029729396116738,0,0
2221,14434,13,368,True,1038.0,695,386,314,709,935,1131,0.9029918077125456,0,24
2222,4147,2,814,False,25.0,18,11,18,18,19,22,0.9999890776619134,0,5
2223,4147,2,814,True,5448.0,521,259,582,467,612,684,0.4361054766734279,-1,156
2224,12001,5,1159,False,3.0,2,2,3,2,3,2,0.9999904492095716,0,0
2225,12001,5,1159,True,1594.0,376,208,570,108,472,524,0.6060611357173471,-1,64
2226,5660,0,4622,False,425.0,564,504,379,603,1248,84,1.0000181786778153,0,10
2227,5660,0,4622,True,886.0,461,496,431,434,862,81,0.5882301038001893,-1,7
2228,9854,1,2957,False,8.0,1,1,1,1,1,1,0.4296120023948326,-1,0
2229,9854,1,2957,True,1922.0,7,10,6,4,5,11,0.4809020606952958,-1,37
2230,7696,0,2937,False,898.0,1618,792,1083,2314,1827,2072,2.124918754077266,1,13
2231,7696,0,2937,True,220.0,511,206,439,845,422,642,1.5454247995361985,1,5
2232,5371,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0
2233,5371,5,13,True,2884.0,1906,1346,1871,2884,2387,1044,0.9456580804195314,0,593
2234,6578,2,2156,False,34.0,10,10,8,22,5,5,0.881313432279115,0,3
2235,6578,2,2156,True,9129.0,103,66,11,297,106,34,0.0031418092781331,-1,73
2236,4500,2,1423,False,75.0,17,18,14,17,14,20,0.8319467396906941,0,5
2237,4500,2,1423,True,1379.0,350,468,399,362,122,398,0.6585656788111915,-1,72
2238,11704,4,2722,False,11.0,2,3,1,1,2,2,0.999966809899074,0,0
2239,11704,4,2722,True,241.0,88,118,102,106,79,33,0.9999719093302264,0,20
2240,4340,2,309,False,1.0,1,1,1,1,1,1,1.0,0,5
